title,winery,millesime,designation,variety,country,province,region_1,region_2,price,points,description,taster_name,taster_twitter_handle,clean
Au Pied du Mont Chauve 2018 Clos des Fietres  (Corton),Au Pied du Mont Chauve,2018.0,Clos des Fietres,Pinot Noir,France,Burgundy,Corton,,92.0,93,"This wine is dense and still firm, although the red-berry fruits are being to integrate well into the structure. It shows signs of its wood aging that will need to go away for the wine really to develop. However, a juicy background promises well. Drink this wine, from a small Grand Cru close to the village of Aloxe-Corton, from 2024.",Roger Voss,@vossroger,wine dense still firm although redberry fruit integrate well structure show sign wood age need go away wine really develop however juicy background promise well drink wine small grand cru close village aloxecorton 2024
Au Pied du Mont Chauve 2019 Les Demoiselles Premier Cru  (Puligny-Montrachet),Au Pied du Mont Chauve,2019.0,Les Demoiselles Premier Cru,Chardonnay,France,Burgundy,Puligny-Montrachet,,92.0,93,"This wine has plenty of fruit, but even in the open 2017 vintage, it is still firm, structured and with nervy minerality. The richness and the ripe yellow fruits are still to come, meaning that this complex wine should wait until 2022.",Roger Voss,@vossroger,wine plenty fruit even open 2017 vintage still firm structure nervy minerality richness ripe yellow fruit still come mean complex wine wait 2022
Sylvaine et Alain Normand 2021 Les Crays  (Pouilly-Fuissé),Sylvaine et Alain Normand,2021.0,Les Crays,Chardonnay,France,Burgundy,Pouilly-Fuissé,,27.0,88,"This is a smooth, rich wine, full of tropical mango and pineapple flavors, with the lightest touch of acidity. Drink this superrich wine now.",Roger Voss,@vossroger,smooth rich wine full tropical mango pineapple flavor lightest touch acidity drink superrich wine
Vins Auvigue 2021  Saint-Véran,Vins Auvigue,2021.0,,Chardonnay,France,Burgundy,Saint-Véran,,20.0,88,"This is a full and creamy wine. The richness is happily cut with citrus and apple acidity to give a crisp edge and tang to the ripe yellow fruit. It finishes with a lively, bright aftertaste.",Roger Voss,@vossroger,full creamy wine richness happily cut citrus apple acidity give crisp edge tang ripe yellow fruit finish lively bright aftertaste
Château de Chassagne-Montrachet 2018  Chassagne-Montrachet,Château de Chassagne-Montrachet,2018.0,,Pinot Noir,France,Burgundy,Chassagne-Montrachet,,,88,"A soft ripe wine, this is elegant and with a light layer of tannins to give structure. The wine is now mature with juicy acidity giving way to secondary flavors. The finish brings out a more structured dryness. Drink now.",Roger Voss,@vossroger,soft ripe wine elegant light layer tannin give structure wine mature juicy acidity give way secondary flavor finish bring structured dryness drink
Château de Santenay 2021  Mercurey,Château de Santenay,2021.0,,Chardonnay,France,Burgundy,Mercurey,,27.0,88,"This ripe Chardonnay is smooth, showing a subtle use of wood and good acidity to balance. Creamed apple and white peach are given brightness by the acidity. The wine is ready to drink.",Roger Voss,@vossroger,ripe chardonnay smooth show subtle use wood good acidity balance cream apple white peach give brightness acidity wine ready drink
Domaine Carrette 2022  Mâcon-Milly Lamartine,Domaine Carrette,2022.0,,Chardonnay,France,Burgundy,Mâcon-Milly Lamartine,,18.0,88,"Strong wood aromas show in the toasty edge of this spicy wine. Ripe yellow fruits are full in the mouth, with a crisp, bright aftertaste to give a final lift.",Roger Voss,@vossroger,strong wood aroma show toasty edge spicy wine ripe yellow fruit full mouth crisp bright aftertaste give final lift
Domaine Jessiaume 2021 Les Gravières Premier Cru  (Santenay),Domaine Jessiaume,2021.0,Les Gravières Premier Cru,Pinot Noir,France,Burgundy,Santenay,,28.0,88,The red wine from this vineyard (which also produces a white) is firm with layers of toast from wood aging as well as the potential for ripe red fruits. It is going to need some time to lose that spicy flavor that currently dominates the wine. Give it until 2021.,Roger Voss,@vossroger,red wine vineyard also produce white firm layer toast wood age well potential ripe red fruit go need time lose spicy flavor currently dominate wine give 2021
Domaine Michel Goubard 2021 Mont-Avril  (Côte Chalonnaise),Domaine Michel Goubard,2021.0,Mont-Avril,Pinot Noir,France,Burgundy,Côte Chalonnaise,,21.0,88,"This aromatic wine is delicious Pinot Noir. With fine ripe red fruits that are shot through with tannins for aging and crisp acidity for refreshing drinking, this is a rich wine that should be drunk now.",Roger Voss,@vossroger,aromatic wine delicious pinot noir fine ripe red fruit shoot tannin age crisp acidity refresh drink rich wine drunk
Domaine Pascal et Mireille Renaud 2021  Saint-Véran,Domaine Pascal et Mireille Renaud,2021.0,,Chardonnay,France,Burgundy,Saint-Véran,,21.0,88,"This rounded wine is soft and ripe. Along with its smooth, warm texture it offers generous pear and melon flavors. Acidity adds an attractive final crispness. Drink now.",Roger Voss,@vossroger,round wine soft ripe along smooth warm texture offer generous pear melon flavor acidity add attractive final crispness drink
Vins Auvigue 2012 Le Moulin du Pont  (Saint-Véran),Vins Auvigue,2012.0,Le Moulin du Pont,Chardonnay,France,Burgundy,Saint-Véran,,21.0,84,"Fresh Chardonnay, lightly warm but also tinged with acidity, citrus and pear flavors. Soft, creamy and friendly. Drink now.",Roger Voss,@vossroger,fresh chardonnay lightly warm also tinge acidity citru pear flavor soft creamy friendly drink
Jean-Luc and Paul Aegerter 2019 Les Champgains Premier Cru  (Puligny-Montrachet),Jean-Luc and Paul Aegerter,2019.0,Les Champgains Premier Cru,Chardonnay,France,Burgundy,Puligny-Montrachet,,79.0,90,"Situated in the center of the premier crus of Puligny, Champgains produces an elegant, textured wine. This bottling, with the warmth of 2017 behind it, is fragrant with white fruits and has a soft aftertaste. It needs to age to bring it out its more complex character, so wait until 2022.",Roger Voss,@vossroger,situate center premier crus puligny champgain produce elegant texture wine bottle warmth 2017 behind fragrant white fruit soft aftertaste need age bring complex character wait 2022
Louis Max 2020 Vieilles Vignes  (Pouilly-Fuissé),Louis Max,2020.0,Vieilles Vignes,Chardonnay,France,Burgundy,Pouilly-Fuissé,,38.0,90,"Full in the mouth, this rich wine is dominated by yellow fruits and ripe apricots lifted by a touch of toast. Great acidity conveys a fresh and tangy character. The wine is still developing as the full fruitiness comes forward. Drink from 2021.",Roger Voss,@vossroger,full mouth rich wine dominate yellow fruit ripe apricot lift touch toast great acidity convey fresh tangy character wine still develop full fruitiness come forward drink 2021
Domaine Feuillat-Juillot 2019 Les Jardins Premier Cru  (Montagny),Domaine Feuillat-Juillot,2019.0,Les Jardins Premier Cru,Chardonnay,France,Burgundy,Montagny,,28.0,89,"This rich, deliciously fruity wine combines structure and ripe layers of yellow fruits. Full in the mouth, it has a textured, spicy edge over the juicy acidity and fruitiness. It is ready to drink, but with its tight texture is likely to age well, so better to wait until 2021.",Roger Voss,@vossroger,rich deliciously fruity wine combine structure ripe layer yellow fruit full mouth texture spicy edge juicy acidity fruitiness ready drink tight texture likely age well well wait 2021
Domaine Thierry Drouin 2018 Métertière  (Pouilly-Fuissé),Domaine Thierry Drouin,2018.0,Métertière,Chardonnay,France,Burgundy,Pouilly-Fuissé,,33.0,89,"This is a round, full-bodied wine, ripe with yellow fruits and structured with intense minerality. Great fruits and a touch of toast shine at the end. It's potentially a rich, densely textured wine that needs time. Drink from 2020.",Roger Voss,@vossroger,round fullbodie wine ripe yellow fruit structure intense minerality great fruit touch toast shine end potentially rich densely textured wine need time drink 2020
Domaine Parigot 2019 Les Riottes  (Pommard),Domaine Parigot,2019.0,Les Riottes,Pinot Noir,France,Burgundy,Pommard,,,89,"Firm tannins form the backdrop to this potentially rich and full wine. Bitter cherry and wild raspberry flavors give a young and fruity character, still integrating with the structure. Give this concentrated wine several years and drink from 2022.",Roger Voss,@vossroger,firm tannin form backdrop potentially rich full wine bitter cherry wild raspberry flavor give young fruity character still integrate structure give concentrate wine several year drink 2022
Vignerons des Terres Secrètes 2020 Au Mont  (Saint-Véran),Vignerons des Terres Secrètes,2020.0,Au Mont,Chardonnay,France,Burgundy,Saint-Véran,,26.0,91,"One of a range of single-vineyard wines, this is tight and still very young. It has a chalky texture, feeling very mineral and nervy. The fruit hints at lemon and green plum, needing time to fill out. Drink from 2023.",Roger Voss,@vossroger,one range singlevineyard wine tight still young chalky texture feel mineral nervy fruit hint lemon green plum need time fill drink 2023
Château de Béru 2016  Chablis,Château de Béru,2016.0,,Chardonnay,France,Burgundy,Chablis,,,84,"This is ripely tropical, with mango and spice notes that are edged with a more yeasty character, giving an unbalanced quality to this otherwise opulent wine.",Roger Voss,@vossroger,ripely tropical mango spice note edge yeasty character give unbalanced quality otherwise opulent wine
Georges Duboeuf 2016  Mâcon Chaintré,Georges Duboeuf,2016.0,,Chardonnay,France,Burgundy,Mâcon Chaintré,,,84,"Soft and round, this has a gentle white fruit flavor and a hint of spice. The acidity is open and very easy, finishing with a fragrant finish.",Roger Voss,@vossroger,soft round gentle white fruit flavor hint spice acidity open easy finish fragrant finish
Georges Duboeuf 2016  Mâcon-Villages,Georges Duboeuf,2016.0,,Chardonnay,France,Burgundy,Mâcon-Villages,,15.0,84,"With a light structure and some minerality, this is an attractive, textured wine. Flavors of apples, citrus fruits and a note of caramel pair with its zesty character that lends an attractive finishing bite.",Roger Voss,@vossroger,light structure minerality attractive texture wine flavor apple citrus fruit note caramel pair zesty character lend attractive finish bite
Louis Jadot 2019  Pouilly-Fuissé,Louis Jadot,2019.0,,Chardonnay,France,Burgundy,Pouilly-Fuissé,,28.0,89,"This rich, wood-fermented and aged wine is very ripe, aromatic and smoothly textured. The terroir reveals itself in a mineral edge from the chalk soil that also comes into play in the tight acidity. Full in the mouth, it's ready to drink now, but will be better from 2020.",Roger Voss,@vossroger,rich woodfermente aged wine ripe aromatic smoothly textured terroir reveal mineral edge chalk soil also come play tight acidity full mouth ready drink well 2020
Manuel Olivier 2017  Nuits-St.-Georges,Manuel Olivier,2017.0,,Pinot Noir,France,Burgundy,Nuits-St.-Georges,,43.0,89,"Ripe with a core of dry tannins, this is a typical foursquare Nuits-Saint-Georges. Structure gives shape to the black fruits and acidity that are developing well. Already in balance, it will be drinkable from 2020.",Roger Voss,@vossroger,ripe core dry tannin typical foursquare nuitssaintgeorge structure give shape black fruit acidity develop well already balance drinkable 2020
Manuel Olivier 2018  Aloxe-Corton,Manuel Olivier,2018.0,,Pinot Noir,France,Burgundy,Aloxe-Corton,,40.0,89,"Enticingly perfumed, this is full of red cherry and plum fruits that are cut through with intense acidity. A dry core of tannins both gives support and promises aging. Structured while packed with fruit, it should be drunk from 2021.",Roger Voss,@vossroger,enticingly perfume full red cherry plum fruit cut intense acidity dry core tannin give support promise age structured pack fruit drunk 2021
Maison Matisco 2020  Pouilly-Fuissé,Maison Matisco,2020.0,,Chardonnay,France,Burgundy,Pouilly-Fuissé,,,87,"Tight and structured, this has a strongly crisp character. It is fresh, fruity and touched by spicy toast. There is a great line in attractive acidity here, along with a tight, mineral aftertaste.",Roger Voss,@vossroger,tight structured strongly crisp character fresh fruity touch spicy toast great line attractive acidity along tight mineral aftertaste
Albert Bichot 2019 Domaine Long-Depaquit  (Chablis),Albert Bichot,2019.0,Domaine Long-Depaquit,Chardonnay,France,Burgundy,Chablis,,,87,"Attractive, ripe and fruity, this has a light citrus texture and full-throated acidity. Apples, bright fruit and a ripe mouthfeel give it a ready-to-drink character.",Roger Voss,@vossroger,attractive ripe fruity light citrus texture fullthroate acidity apple bright fruit ripe mouthfeel give readytodrink character
